"","Cell","Case","Class","AngleCh1","AngleStatusCh1","AreaCh1","AreaStatusCh1","AvgIntenCh1","AvgIntenCh2","AvgIntenCh3","AvgIntenCh4","AvgIntenStatusCh1","AvgIntenStatusCh2","AvgIntenStatusCh3","AvgIntenStatusCh4","ConvexHullAreaRatioCh1","ConvexHullAreaRatioStatusCh1","ConvexHullPerimRatioCh1","ConvexHullPerimRatioStatusCh1","DiffIntenDensityCh1","DiffIntenDensityCh3","DiffIntenDensityCh4","DiffIntenDensityStatusCh1","DiffIntenDensityStatusCh3","DiffIntenDensityStatusCh4","EntropyIntenCh1","EntropyIntenCh3","EntropyIntenCh4","EntropyIntenStatusCh1","EntropyIntenStatusCh3","EntropyIntenStatusCh4","EqCircDiamCh1","EqCircDiamStatusCh1","EqEllipseLWRCh1","EqEllipseLWRStatusCh1","EqEllipseOblateVolCh1","EqEllipseOblateVolStatusCh1","EqEllipseProlateVolCh1","EqEllipseProlateVolStatusCh1","EqSphereAreaCh1","EqSphereAreaStatusCh1","EqSphereVolCh1","EqSphereVolStatusCh1","FiberAlign2Ch3","FiberAlign2Ch4","FiberAlign2StatusCh3","FiberAlign2StatusCh4","FiberLengthCh1","FiberLengthStatusCh1","FiberWidthCh1","FiberWidthStatusCh1","IntenCoocASMCh3","IntenCoocASMCh4","IntenCoocASMStatusCh3","IntenCoocASMStatusCh4","IntenCoocContrastCh3","IntenCoocContrastCh4","IntenCoocContrastStatusCh3","IntenCoocContrastStatusCh4","IntenCoocEntropyCh3","IntenCoocEntropyCh4","IntenCoocEntropyStatusCh3","IntenCoocEntropyStatusCh4","IntenCoocMaxCh3","IntenCoocMaxCh4","IntenCoocMaxStatusCh3","IntenCoocMaxStatusCh4","KurtIntenCh1","KurtIntenCh3","KurtIntenCh4","KurtIntenStatusCh1","KurtIntenStatusCh3","KurtIntenStatusCh4","LengthCh1","LengthStatusCh1","MemberAvgAvgIntenStatusCh2","MemberAvgTotalIntenStatusCh2","NeighborAvgDistCh1","NeighborAvgDistStatusCh1","NeighborMinDistCh1","NeighborMinDistStatusCh1","NeighborVarDistCh1","NeighborVarDistStatusCh1","PerimCh1","PerimStatusCh1","ShapeBFRCh1","ShapeBFRStatusCh1","ShapeLWRCh1","ShapeLWRStatusCh1","ShapeP2ACh1","ShapeP2AStatusCh1","SkewIntenCh1","SkewIntenCh3","SkewIntenCh4","SkewIntenStatusCh1","SkewIntenStatusCh3","SkewIntenStatusCh4","SpotFiberCountCh3","SpotFiberCountCh4","SpotFiberCountStatusCh3","SpotFiberCountStatusCh4","TotalIntenCh1","TotalIntenCh2","TotalIntenCh3","TotalIntenCh4","TotalIntenStatusCh1","TotalIntenStatusCh2","TotalIntenStatusCh3","TotalIntenStatusCh4","VarIntenCh1","VarIntenCh3","VarIntenCh4","VarIntenStatusCh1","VarIntenStatusCh3","VarIntenStatusCh4","WidthCh1","WidthStatusCh1","XCentroid","YCentroid"
"48",208316720,"Train","WS",133.184693494468,0,396,0,354.783068783069,301.949735449735,130.531746031746,103.661375661376,1,0,0,0,1.05069708491762,0,0.961539190715397,0,116.764204545455,94.9460227272727,63.34375,1,0,0,8.03822602201887,6.25901178914603,6.25085641120168,1,0,0,22.4605364308252,0,2.21715604156172,0,895.07078060224,0,403.702204005349,0,1584.85714285714,0,5932.79026579939,0,0.430166013042186,0.642552179379453,0,0,29.1634720510792,0,14.1790165799615,1,0.0634284929941974,0.0558783392833316,0,0,5.92782257088205,9.02252568541521,0,0,5.97237396932108,6.27138780114778,0,0,0.243626062322946,0.229461756373938,0,0,-0.367346071256707,2.20196348659671,4.46899051420929,0,0,1,34.8694053999218,0,0,0,255.384109661941,0,46.2983827950082,1,97.2128919033678,0,86.6849772620815,0,0.679954642194089,0,2.08659852703105,0,1.44607195592809,0,0.332294519999704,1.57097607160573,1.25434735678773,0,0,0,2,8,0,0,134108,114137,49341,39184,1,1,0,0,181.16954124879,155.676116424433,90.3721971117554,1,0,0,16.7111233657087,0,340,18
"49",208320973,"Train","WS",108.516655665145,0,259,0,354.729838709677,475.846774193548,336.491935483871,279.286290322581,1,1,1,0,1.08108108108108,0,0.938708326615472,0,152.052631578947,250.565789473684,155.118421052632,1,1,0,7.61746334666522,6.24672087552503,6.82323932750183,1,0,0,18.1928217715705,0,1.61095250769422,0,405.452927273577,0,251.685214391521,0,1039.80045351474,0,3152.81738813198,0,0.328818123575101,0.302411305819629,0,0,22.0347806877886,0,12.3205291932227,0,0.0612983524607163,0.0237931742918853,0,0,6.71627549057329,6.83339746056174,0,0,6.0010230053159,6.63346696330646,0,0,0.243362831858407,0.132743362831858,0,0,-0.807623881139021,1.88570935923636,-1.038254541074,0,0,0,24.6092004268139,0,0,0,273.552342178491,1,59.6978408281781,1,97.052730057236,0,68.7106197620226,0,0.666104007789224,0,1.55184035813868,0,1.38387607058801,0,-0.0397217039369579,1.38469899042824,0.424704371638753,2,0,0,3,4,0,0,87973,118010,83450,69263,1,1,1,0,178.150544565562,355.782860019072,236.430074513852,1,1,1,15.8580747676462,0,310,13
"50",208335131,"Train","PS",103.625528850869,0,518,0,86.3393939393939,358.624242424242,87.0080808080808,331.533333333333,0,1,0,1,1.35596508244423,0,0.791461171110058,2,63.1903719912473,65.3326039387309,232.061269146608,0,0,1,7.18819177146263,6.43457939019788,7.65288011535868,1,0,1,25.7025861779294,0,1.53961566064075,0,1117.72639999776,0,725.977546586259,0,2075.40816326531,0,8890.5595284508,0,0.253224788466322,0.318878639184011,0,0,54.9594257358387,0,9.83161387465804,0,0.0452982777030293,0.0168961785787818,0,0,8.99890590809629,9.83260393873086,0,0,6.47488927130541,7.03569063462724,0,1,0.201312910284464,0.109409190371991,0,0,0.247925534395793,1.29648197341423,-0.313830383421183,0,0,0,35.5181378621523,0,0,0,285.82030220869,1,42.9756166694314,0,125.449495236527,0,129.582079220993,0,0.486441148660738,0,1.18273419497796,0,2.47292218594878,0,0.66103779426698,1.00813472180191,0.729064625164076,0,0,0,1,8,0,0,42738,177519,43069,164109,0,1,0,1,48.1695864023986,81.0320546086207,291.952567062085,0,0,1,30.0305326530397,1,32,20
"51",208397502,"Train","PS",69.0954909155692,0,194,0,135.268817204301,354.634408602151,148.408602150538,355.349462365591,0,1,0,1,1.10051546391753,0,0.948153809066824,0,93,154.715976331361,243.431952662722,0,1,1,6.81567265503611,5.88951855553818,5.46840520227332,0,0,0,15.7554458207027,0,1.38147744990119,0,243.872520500103,0,176.530221696739,0,779.850340136055,0,2047.8149637117,0,0.822293197354264,0.751021943654662,1,1,19.6777399058474,0,10.3339140335894,0,0.042452480992397,0.0712983220248883,0,0,8.02794117647059,5.16001400560224,0,0,6.11838721352831,5.63755298344992,0,0,0.196428571428571,0.267857142857143,0,0,1.24186299636217,1.75768186166842,-1.32447056674068,0,0,0,20.6428021332923,0,0,0,254.000763875655,0,54.2715624828608,1,100.679290683467,0,60.0233078788736,0,0.578984513342043,0,1.26547325873246,0,1.40989689327945,0,0.97782117977599,1.41653914632104,0.399663432686229,0,0,0,1,1,0,2,25160,65962,27604,66095,0,0,0,0,63.5357218607331,167.454775570859,346.104110486151,0,0,1,16.3123179338999,0,244,16
"53",208405408,"Train","WS",178.570660310174,1,503,0,64.4041666666667,371.80625,75.7104166666667,198.154166666667,0,1,0,0,1.17334669338677,0,0.794163027942284,2,59.9539842873176,64.4276094276094,125.956228956229,0,0,0,6.96449117123594,5.25832557804778,6.22081406715053,0,0,0,25.310157237329,0,1.43996629140502,0,1032.18981479698,0,716.815262244674,0,2012.51700680272,0,8489.5203141626,0,0.689183133149304,0.498713178594117,0,0,46.5682385595718,0,11.2317923279705,0,0.146249701902684,0.0835722013327576,0,0,3.62412701931894,5.52025365568533,0,0,4.95560615038279,5.73024217208543,0,0,0.385300668151448,0.282850779510022,1,0,0.535420586545543,3.35589049861301,-1.13091756453149,0,0,0,29.7067759315477,0,0,0,263.190844662668,0,82.8843209394658,1,121.941342567951,0,115.600061775085,0,0.698937862192436,1,1.22594232913401,0,2.03312845595758,0,0.773956805858939,1.89696521144128,0.427360237823605,0,0,0,5,11,1,1,30914,178467,36341,95114,0,1,0,1,47.1037328595681,112.332382055041,189.868609129153,0,0,0,24.23178906999,0,221,24
"55",208322144,"Train","PS",159.116704409727,1,756,1,20.112188365651,32.3476454293629,32.5027700831025,80.1551246537396,0,0,0,0,1.44153693275919,0,0.780798133913423,2,34.509009009009,23.6546546546547,40.2162162162162,0,0,0,5.52987875692812,5.944252288631,6.67165320074939,2,0,0,31.041508865521,1,3.60595950481949,1,3013.2680684544,1,835.635581716063,0,3027.16099773243,1,15661.2741580784,1,0.144798203855212,0.371859948673963,2,0,82.1358130997547,1,9.63183183006233,0,0.0201230828182684,0.0259803877861406,0,0,10.035579004329,4.91854707792208,0,0,7.03123460121823,6.54607377458465,0,0,0.120535714285714,0.135416666666667,0,0,0.75850208512905,4.55682063931661,-0.533042706210958,0,0,0,61.0043799915062,1,0,0,322.894639809091,1,21.1063740358999,0,133.566768185702,1,183.535289859634,1,0.540645941278937,0,2.6586395086128,1,3.38832667256777,1,0.9529002363265,1.7821673972373,0.646745400198964,0,0,0,1,14,0,1,14521,23355,23467,57872,0,0,0,0,17.2878479065139,30.9972855227383,71.1125539333494,0,0,0,22.9457133221256,0,76,19
"57",208412454,"Train","WS",76.8673132132394,0,537,0,21.0974658869396,98.5964912280702,19.3138401559454,53.7699805068226,0,0,0,0,1.44315545243619,0,0.774712408027373,2,35.4925373134328,14.0063965884861,32.0980810234542,0,2,0,5.52930334580411,4.88543786007348,5.50322139941218,2,0,0,26.1657330961809,0,1.92174599537714,0,1317.48473039668,0,685.566528337231,0,2150.87755102041,0,9379.88132042787,0,0.185842183202486,0.129941456974367,2,2,63.180208546181,0,8.93808660546273,0,0.0709884098483204,0.0952989728251494,0,0,4.47811340656143,3.41659089255837,0,0,5.78606861466346,5.48764334275706,0,0,0.26271186440678,0.302575107296137,0,0,-0.238878395388,-0.176408103977224,-0.746950707729715,0,0,0,40.2799994034225,0,0,0,307.358903563024,1,34.0330055218843,0,127.025319353239,0,144.236590303287,0,0.482205803899026,0,1.45497539389853,0,2.93165488362315,0,0.584590388668053,0.860222080356317,0.701667168014817,0,0,0,4,10,1,0,10823,50580,9908,27584,0,0,0,0,15.9236192650524,20.9828887743223,56.9426177034021,0,2,0,27.6843165680584,1,169,21
"59",208314611,"Train","PS",31.4969448704503,2,403,0,64.5558441558442,31.774025974026,16.2233766233766,14.2207792207792,0,0,0,0,1.15211970074813,0,0.892994003554043,0,54.0814606741573,22.9466292134831,22.2724719101124,0,0,0,6.81910042612631,4.90807514702117,4.77090142336934,0,0,0,22.6675503593358,0,2.32669167405635,0,942.50152710897,0,405.082262346267,0,1614.20634920635,0,6098.35061849909,0,0.450248132328705,0.340645306892544,0,0,36.9671690808586,0,11.3701582460616,0,0.0230167748953797,0.0202779538769989,0,0,21.7605877200597,20.5551816108643,1,1,6.70338632769469,6.71994673554246,0,0,0.124645892351275,0.122562674094708,0,0,-0.271223501542957,3.3842939212261,0.841318409717312,0,0,0,35.2822611059364,0,0,0,253.930884422355,0,21.6941348647127,0,116.461077417265,0,96.6746546538403,0,0.655108919786228,0,2.0208183280008,0,1.76941668498067,0,0.658478689845585,1.73656844897903,1.18840028856598,0,0,0,4,10,1,0,24854,12233,6246,5475,0,0,0,0,43.8249483993932,18.8615454057169,15.678112277555,0,2,2,17.4593928692449,0,65,60
"62",208336789,"Train","PS",74.7417244945771,0,351,0,154.516417910448,239.268656716418,154.167164179104,320.683582089552,0,0,0,1,1.06916426512968,0,0.960916162981588,0,87.24,110.6288,173.736,0,0,1,7.42838059743742,5.99479607845832,6.22713551226961,1,0,0,21.1444614444173,0,1.4044781174226,0,594.355450169216,0,423.185981181349,0,1404.56916099773,0,4949.80974512236,0,0.179441550342696,0.379789344309216,2,0,23.1907865002013,0,15.6838372660967,1,0.0767332230614532,0.074702619206237,0,0,6.29710701484894,3.72616487455197,0,0,5.81025299653318,5.65884077917353,0,0,0.266666666666667,0.276190476190476,0,0,1.74390118943622,2.61930495656259,-1.09323309993612,0,0,0,26.1301978138822,0,0,0,265.735502920538,0,28.4648508238899,0,128.992016827214,0,77.7492475325961,0,0.662178036679133,0,1.28758832287024,0,1.32255014198379,0,1.00332741577375,1.71834642005022,0.567768376041933,0,0,0,2,8,0,0,51763,80155,51646,107429,1,0,0,1,86.6776780936473,189.406414797876,325.090455653989,0,1,1,20.293907105055,0,53,43
"63",208340309,"Train","WS",93.7656175767374,0,481,0,57.6013071895425,9.77995642701525,130.503267973856,27.5250544662309,0,2,0,0,1.5635987590486,1,0.84803342285344,0,47.1650485436893,71.2961165048544,18.3422330097087,0,0,0,6.7862474684685,7.60501707177943,1.81989771496769,0,1,2,24.7503056906479,0,3.27359877478937,1,1455.30259404967,0,444.557410412432,0,1924.4693877551,0,7938.53427320545,0,0.702964225065429,0.19686716812331,0,2,72.3699092355587,1,7.00288155460775,0,0.00832004301561599,0.647923047902411,0,1,10.08033022847,0.151923973123957,0,2,7.31521431372602,1.43235251884945,1,2,0.0374707259953162,0.81360201511335,2,1,0.094462302185737,0.964951644326415,7.2643708466444,0,0,1,59.3199912054629,1,0,0,229.170225101219,0,28.9938808150367,0,122.970848275359,0,158.745581580333,1,0.37614939098581,2,2.7511324725174,1,3.95690885122345,1,0.696757100523995,1.08502120988499,2.86465777261611,0,0,1,2,11,0,1,26439,4489,59901,12634,0,2,0,0,35.9718492942242,95.3572430492646,75.3292332430665,0,0,0,21.5620264738407,0,448,55
"64",208341274,"Train","PS",19.2483373098109,2,464,0,82.86230248307,331.986455981941,131.07223476298,304.487584650113,0,1,0,1,1.17864923747277,0,0.861152350299895,0,74.049696969697,121.676363636364,244.90303030303,0,0,1,7.16086682720357,6.56459841167042,7.23511874728553,1,0,1,24.3151015448131,0,1.20113825908219,0,835.840941272464,0,695.874046932069,0,1857.38548752835,0,7527.08612285231,0,0.49641112950607,0.263846478768271,0,0,40.1495739696294,0,11.9831245856484,0,0.0425225122250746,0.0218381517907407,0,0,9.12301932480721,10.0326047348129,0,0,6.47934024597961,6.82970403474445,0,0,0.19559902200489,0.129807692307692,0,0,1.02004490333541,0.569588056577756,2.08757198223598,0,0,0,28.889601354887,0,0,0,228.236589053971,0,35.3473852176276,0,113.08576639356,0,104.265397110556,0,0.570604232270364,0,1.02559531944671,2,1.79811287159054,0,0.953576177187372,1.05567485847483,1.41984131969491,0,0,0,1,6,0,0,36708,147070,58065,134888,0,1,0,1,59.3298656506967,138.521894745559,324.550241606245,0,0,1,28.1686166142728,1,399,41
"65",208384282,"Train","PS",81.6976739524589,0,158,0,77.0794701986755,460.841059602649,127.490066225166,365.576158940397,0,1,0,1,1.03154574132492,0,0.979090705905976,1,80.2161172161172,129.40293040293,271.124542124542,0,0,1,6.45993536832552,5.82767924258321,6.80781169291504,0,0,0,14.1958923758281,0,1.17835325510745,0,164.749734841165,0,139.81353564992,0,633.104308390023,0,1497.91343742965,0,0.0220615852026068,0.102377521325191,2,2,12.5962365936348,2,12.5962365936348,0,0.0386764438947103,0.0109471243980801,0,0,11.4461352657005,13.8702898550725,0,1,6.21591089906555,6.95200416107048,0,1,0.177777777777778,0.0652173913043478,0,2,6.84722127970015,7.6190307202816,-1.16913691038474,1,0,0,16.5049475807052,2,0,0,216.732191988332,0,16.4129152452595,2,117.800745327998,0,50.3849463745392,0,0.675092942563164,0,1.1619209677517,0,1.21596637872864,0,2.3490852930617,2.53917148731615,0.373138053162409,1,1,0,0,2,2,0,11639,69587,19251,55202,0,0,0,0,70.2724615340208,157.347334506037,280.480935997607,0,0,1,14.2048797110892,0,397,65
"66",208393995,"Train","PS",162.742143727344,1,225,0,90.7674418604651,266.809302325581,41.4046511627907,121.581395348837,0,0,0,0,1.04212860310421,0,0.980404415350261,1,56.7506361323155,38.7709923664122,70.0992366412214,0,0,0,6.76359824257547,6.02764273564295,6.91197096131925,0,0,1,16.9392217923337,0,1.97080056413395,0,361.993339041001,0,183.678321200438,0,901.439909297052,0,2544.94842600732,0,0.490718406323229,0.50486092149484,0,0,19.3998316147754,0,12.1839165616877,0,0.0108170972354684,0.0071716890226263,0,0,19.0915345149254,15.7314987562189,1,1,7.21450653348587,7.36370039989752,0,1,0.0696517412935323,0.0208333333333333,0,2,-0.719921733984819,5.91878587940827,-0.2512643498667,0,0,0,24.6136412281409,0,0,0,326.766963379174,1,21.5243626140484,0,123.629622677405,0,63.1674963529263,0,0.640473719362403,0,1.72177443717119,0,1.34335258024649,0,0.06770688588063,1.79465475851186,0.298077310947492,2,0,0,1,5,0,0,19515,57364,8902,26140,0,0,0,0,43.0422384269773,35.2757770075014,62.6466772103267,0,0,0,14.2955085734576,0,36,64
"69",208399821,"Train","WS",139.599196627633,0,209,0,479.19,302.495,16.865,144.79,1,0,0,0,1.09112709832134,0,0.95393854871492,0,174.441095890411,20.4630136986301,83.0054794520548,1,2,0,7.3963073147584,3.45653432137718,5.71371838865938,1,2,0,16.3376362450111,0,1.32672271258866,0,266.475095133883,0,200.85213933961,0,838.548752834467,0,2283.31741625287,0,0.302624948573171,0.0871947845844517,0,2,19.5657091864881,0,11.1698874098777,0,0.234803498605841,0.0770677145315004,1,0,3.66349906923677,4.04316039152104,0,0,3.93099006435583,5.53286300711185,2,0,0.494505494505495,0.263736263736264,1,0,-0.958506389243624,4.10257111266175,-0.912769412637998,0,0,0,21.2169818673072,0,0,0,305.11562757462,1,23.6364783031645,0,126.670555462087,0,61.4711931927317,0,0.597413505275202,0,1.28284421643317,0,1.37589869605385,0,-0.15496178156527,2.05353422804383,0.594564158534543,2,0,0,2,6,0,0,95838,60499,3373,28958,1,0,0,0,250.585941145947,27.8696389463516,141.121422541016,1,0,0,16.539016659637,0,54,49
"70",208402925,"Train","PS",168.960223478519,1,342,0,19.7737003058104,2.57186544342508,42.651376146789,0.837920489296636,0,2,0,2,2.47239692522711,1,0.803690553691884,0,32.4900542495479,31.003616636528,2.71066907775769,0,0,2,5.50757005131155,6.16652379202746,0.793766270806549,2,0,2,20.8904647016642,0,3.4497343366233,1,898.330210579614,0,260.405620526398,0,1371.02721088435,0,4773.56592566679,0,0.476670378034522,1,0,1,77.5966130779973,1,4.83253721436576,2,0.00598357603354397,0.765689185490476,0,1,23.1033341184476,0.19317081468687,1,2,7.71050633468657,0.90629155788101,1,2,0.0319148936170213,0.881918819188192,2,1,0.737236107634717,-0.752924361972902,42.6988064030991,0,0,1,57.0073195687884,1,0,0,227.629589193618,0,45.6600682953354,1,105.370118091676,0,164.858300584726,1,0.288956855290013,2,2.73973250239062,1,5.76754812576313,1,0.793635212893965,0.0400544083221457,6.25284361164571,0,2,1,3,11,0,1,6466,841,13947,274,0,2,0,2,14.5846945268762,23.7284753180577,3.87432929420262,0,0,2,20.8076224664435,0,335,126
"71",208405166,"Train","PS",100.356681622762,0,378,0,30.9722991689751,28.6786703601108,61.6952908587258,83.3324099722992,0,0,0,0,1.39302172481896,0,0.821134333331968,0,40.7596302003082,45.1325115562404,52.5562403697997,0,0,0,6.00077852102811,6.66445935723052,5.36692206272018,0,0,0,21.9496614170722,0,3.63026777564201,1,1068.93595065485,0,294.450992796477,0,1513.58049886621,0,5537.09657959945,0,0.452301443826735,0.467530013892405,0,0,55.1955693370894,0,7.21160440759576,0,0.0089477638202073,0.103882427498483,0,0,10.4634991068375,2.89310079434457,0,0,7.27130426563344,5.1760690290643,1,0,0.0512048192771084,0.319277108433735,2,0,0.714733150321838,2.59113419672743,-0.299013310899146,0,0,0,44.7790058055703,0,0,0,258.871738126938,0,33.9250374099323,0,119.787653705037,0,124.81434748937,0,0.52159262805123,0,2.76397942895065,1,3.11444360237512,0,0.897569665128182,1.61476556675822,0.963896824137711,0,0,0,1,8,0,0,11181,10353,22272,30083,0,2,0,0,23.8728002128925,58.1126159057435,97.9304421417066,0,0,0,16.2009186235408,0,393,55
"77",208341340,"Train","PS",83.4864391085286,0,791,1,49.2105960264901,201.215894039735,95.3933774834437,192.577483443709,0,0,0,0,1.80286168521463,1,0.783266640622877,2,53.5600578871201,77.986975397974,143.38494934877,0,0,0,6.68666592157233,6.77663430777064,7.20156292119564,0,0,1,31.7429803536227,1,3.55855899749929,1,3200.95127292712,1,899.507715110674,0,3165.52154195011,1,16747.1813525153,1,0.650390897133917,0.705213836904602,0,1,101.665814993752,1,8.10632557458739,0,0.033959883445313,0.0282414083902093,0,0,8.25822440087146,9.1906569465393,0,0,6.64301707612079,6.7282920615244,0,0,0.16951566951567,0.160968660968661,0,0,5.4110000421687,7.46417075189696,0.647960204892905,0,0,0,73.1503759660343,1,0,0,309.974630927291,1,39.0929034741706,0,133.376183040586,1,219.54428113668,1,0.372303515873428,2,2.51735799196132,0,4.65406914399938,1,2.00843630393011,2.37311015146292,1.11301781828318,1,1,0,7,12,1,1,37154,151918,72022,145396,0,1,1,1,50.2030514788738,116.409645300792,196.146324003681,0,0,0,29.0583922507746,1,489,60
"81",208320982,"Train","WS",79.2901942332694,0,835,1,47.8557089084065,66.3889585947302,73.0677540777917,11.6474278544542,0,0,0,0,1.6437054631829,1,0.612559715489556,2,55.8757807078418,39.1526717557252,11.470506592644,0,0,2,6.71977215366641,6.33952627903584,3.94783063333637,0,0,2,32.6139488091534,1,2.24130567303261,0,2755.24090651141,1,1229.30171447049,1,3341.61678004535,1,18163.8864340345,1,0.337527763492431,0.0445486380163843,0,2,117.820350226065,1,7.49083295597798,0,0.054779888991957,0.161025404644682,0,0,4.86770056464513,4.49032683895088,0,0,6.14852104921161,4.90054011216254,0,0,0.224489795918367,0.401360544217687,0,0,0.427682380491161,1.00944481534716,-0.359726848433978,0,0,0,60.7390663849855,1,0,0,225.960203932968,0,31.3225484406414,0,90.8709411167865,0,250.622366364086,1,0.46200357404109,2,2.04025714650514,0,5.66339421890491,1,0.775398483716342,0.857742029012146,0.921660687460347,0,0,0,4,20,1,1,38141,52912,58235,9283,0,0,0,0,32.1891057290228,67.3570640645619,14.2530424332365,0,0,2,29.7702995375012,1,239,74
"82",208397511,"Train","PS",23.4439450062103,2,276,0,39.8674242424242,151.488636363636,66.0719696969697,27.0113636363636,0,0,0,0,1.47274352100089,1,0.793268417887319,2,43.5321888412017,47.3562231759657,32.8669527896996,0,0,0,6.07522460994468,5.78585262531862,3.32626902284459,0,0,2,18.7705149811633,0,2.17361039792879,0,517.271191949373,0,237.977878851829,0,1106.8843537415,0,3462.79822405333,0,0.236030350920722,0.463642129212143,0,0,45.8210693482262,0,6.39945817890769,0,0.0520893525967867,0.325567912822999,0,1,7.08935151068533,2.4728997789241,0,0,6.0438605102234,3.43222899499953,0,2,0.230434782608696,0.569565217391304,0,1,-0.303905967585606,-0.429643761806195,2.29425337802268,0,0,0,32.2854460810319,0,0,0,221.532611569145,0,22.3603375170759,0,106.271878942961,0,104.441055054268,0,0.425733562303021,2,1.60364861736215,0,2.9602039765726,0,0.431990764504343,0.630289839099553,1.73223691997882,0,0,1,2,5,0,0,10525,39993,17443,7131,0,0,0,0,22.5852224286889,60.3664827914062,45.4848861806619,0,0,0,20.1324939462975,0,154,85
"83",208405342,"Train","PS",52.6484674478513,0,399,0,19.745406824147,139.776902887139,15.0314960629921,54.3254593175853,0,0,0,0,1.39290085679315,0,0.727388110486927,2,36.1491875923191,17.629246676514,36.3825701624815,0,2,0,5.4263723968361,4.25058007271718,4.83502456709061,2,2,0,22.5494893984662,0,3.08054787618577,0,1067.635473458,0,346.573244880036,0,1597.43537414966,0,6003.55867235377,0,0.697618864233433,0.0172929551429959,0,2,63.0119022395157,0,6.79528694894057,0,0.111440643651965,0.172044267229156,0,0,6.45514924070518,3.74055681619829,0,0,5.22428526207429,4.68547389363385,0,0,0.326470588235294,0.409495548961424,0,0,0.163936407811136,0.65721143789171,-0.667178096204362,0,0,0,42.7713500753804,0,0,0,196.136963179909,0,23.5698652680246,0,79.5172472318271,2,139.614378376913,0,0.524608246198183,0,2.40313254355544,0,3.62257566411556,1,0.776676184550695,1.21170111071315,0.692260431524486,0,0,0,1,11,0,1,7523,53255,5727,20698,0,0,0,0,16.516301059484,18.9228036720689,59.7310165550511,0,2,0,17.7981652281651,0,254,155
"85",208410517,"Train","WS",75.2821300966986,0,764,1,44.5747599451303,56.3868312757202,35.1015089163237,84.6941015089163,0,0,0,0,1.66622073578595,1,0.865356735753384,0,44.7279411764706,24.3102941176471,38.8647058823529,0,0,0,6.61005365148272,5.0071727601776,6.93634366664515,0,0,1,31.1916241189974,1,2.95370440061416,0,2766.9184413522,1,936.762135295894,0,3056.51020408163,1,15889.586233599,1,0.349936560796841,0.115704857569158,0,2,77.7074399056184,1,10.0829340392805,0,0.113494524258574,0.021579770004409,0,0,2.8321673707869,4.39738015354364,2,0,5.05029113719801,6.69385984289754,0,0,0.327062228654124,0.125560538116592,0,0,0.868124201788752,1.34263334394928,-0.0167346758336973,0,0,0,60.4946440342605,1,0,0,289.548127711909,1,32.7138784891824,0,137.277079411267,1,175.580747889798,1,0.443886900816106,2,2.12588771163845,0,3.13106313104523,0,1.01697653575115,1.52593974921105,0.661472949085248,0,0,0,5,13,1,1,32495,41106,25589,61742,0,0,0,0,33.5871851497961,51.6795614911008,68.2109692798102,0,0,0,28.4561803067372,1,380,54
"86",208322153,"Train","WS",36.765967968779,2,588,0,25.5098039215686,102.313725490196,33.0552584670232,78.7843137254902,0,0,0,0,1.19092465753425,0,0.840341862526505,0,36.5234449760766,28.7224880382775,45.3349282296651,0,0,0,5.77399338445878,4.75291681691783,6.10923701654892,2,0,0,27.362492474159,1,1.40793082208682,0,1289.60438314462,0,915.957206784621,0,2352.12925170068,0,10726.6864913182,0,0.41608995938157,0.344728367235057,0,0,48.9020587049444,0,12.5176854672433,0,0.140559002743669,0.0530811383743025,0,0,3.18719275881521,4.53888180692616,2,0,4.84721272784485,6.09520512723569,2,0,0.365019011406844,0.23384030418251,0,0,2.96849653221832,3.26835279481847,-0.964872567782476,0,0,0,37.4643099360885,0,0,0,284.328182091087,1,29.1381298686944,0,128.537703313204,0,122.839488344375,0,0.593774795432023,0,1.41728125235073,0,1.96160871672546,0,1.40716315491536,1.82736905920922,0.542050114911773,0,0,0,5,6,1,0,14311,57398,18544,44198,0,0,0,0,23.1227136395755,48.2672168166872,76.8982115598703,0,0,0,26.4339275453968,1,101,59
